# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
40	0.604508	None	None	3.334912491e-24	1.451322355e-24	2.457576517e-24	1	1.168924814e-17	0.4946715519	0.2921283952	1.29848616e-09
41	0.60604	282.4502924	None	3.352708359e-24	1.484353905e-24	2.453130518e-24	1	1.68119548e-17	0.4856637966	0.2938681615	1.452253349e-09
42	0.606012	42.17681328	None	3.341691774e-24	1.461472062e-24	2.456022166e-24	1	1.275280526e-17	0.4919463789	0.2927359129	1.489335489e-09
43	0.60552	None	None	3.341506835e-24	1.455333644e-24	2.460273207e-24	1	1.733615258e-17	0.492070677	0.2910762155	1.794056849e-09
44	0.6288	17.73970987	34.55629139	1.005164836e-14	1.598544502e-14	5.350305271e-22	1	6.762593368e-15	0.41671269	0.2919921333	3.197677735e-08
45	0.631	17.39051347	24.57471943	1.469805638e-14	2.32932734e-14	8.654557782e-22	1	9.585319734e-15	0.4194327639	0.2863560321	3.535043175e-08
46	0.628044	21.31422505	16.47504912	1.180230622e-14	1.879216335e-14	7.863186444e-22	1	7.994604319e-15	0.425369081	0.2873977013	3.984302237e-08
47	0.630964	16.07053942	26.12065183	1.795917686e-14	2.84630749e-14	1.266273012e-21	1	1.143741086e-14	0.405659566	0.2857024688	4.233712958e-08
48	0.583572	None	None	5.889352304e-15	1.009190348e-14	3.47417377e-24	1	5.035797414e-15	0.4840495468	0.3569558912	1.190152524e-10
49	0.585556	None	38.54727794	7.685266717e-15	1.312473395e-14	4.093815809e-24	1	6.3479291e-15	0.4737047594	0.3572532759	1.399872082e-10
50	0.585456	190.2682927	332.2508834	6.587674283e-15	1.125221072e-14	3.832478858e-24	1	5.521578149e-15	0.4736020903	0.3545369541	1.385503859e-10
51	0.585876	None	321.4368601	7.992676454e-15	1.364226637e-14	4.472182249e-24	1	6.556410737e-15	0.4882867677	0.3537448899	1.619564647e-10
52	0.603784	33.75570033	5962.6	3.117243225e-13	5.162845028e-13	2.160892584e-22	1	2.277882564e-13	0.4412639993	0.3554371682	4.237065013e-10
53	0.605468	31.14502674	70.67008682	3.93291753e-13	6.495665382e-13	2.768864609e-22	1	2.770666019e-13	0.4266101323	0.3545920585	4.321796926e-10
54	0.604748	27.4574769	45.87864823	3.74786421e-13	6.197398266e-13	2.853590035e-22	1	2.628578639e-13	0.4242115816	0.3521190429	4.65818229e-10
55	0.60592	30.26464479	61.42119752	3.593765305e-13	5.931088761e-13	2.797917081e-22	1	2.58726204e-13	0.4365202066	0.3523128029	4.772514731e-10
56	0.63174	18.61061947	16.21745908	6.684279707e-14	1.058074384e-13	5.962317029e-21	1	4.173299873e-14	0.3945316359	0.2878827928	5.383146772e-08
57	0.630776	17.4223574	16.02028202	8.11230328e-14	1.286082933e-13	7.969832562e-21	1	5.042924294e-14	0.3936461895	0.2866492232	5.91291695e-08
58	0.633024	20.56398104	18.13011152	6.574371667e-14	1.038565832e-13	6.924339762e-21	1	4.23701774e-14	0.4062185468	0.2851583294	6.351355134e-08
59	0.632808	17.91849752	22.16059957	8.379570208e-14	1.324188255e-13	9.975672776e-21	1	5.433998372e-14	0.409147844	0.2864846019	7.187306726e-08
60	0.656936	9.436659293	9.917388494	1.640427257e-11	2.497087186e-11	7.893042739e-18	1	7.935605451e-12	0.3177872549	0.284928437	3.011502188e-07
61	0.656528	9.681539593	12.94146341	2.018616455e-11	3.074682928e-11	1.021579925e-17	1	9.696396635e-12	0.3153572974	0.2843205698	3.163496081e-07
62	0.656624	9.398997733	12.01393019	1.788722147e-11	2.724117895e-11	9.582316321e-18	1	8.770030186e-12	0.321934206	0.2854771965	3.353259294e-07
63	0.656956	8.480853802	8.885317919	1.965264817e-11	2.991469251e-11	1.143926945e-17	1	9.799302336e-12	0.327573645	0.2834363368	3.637521195e-07
64	0.497264	None	None	2.810782559e-24	1.374068653e-24	2.127507684e-24	1	7.619938374e-19	0.6828991686	0.4410561466	3.248512634e-14
65	0.501888	None	None	2.825413592e-24	1.390114846e-24	2.127731632e-24	1	1.186680184e-18	0.6749088319	0.4409394364	3.141683479e-14
66	0.49832	None	None	2.814314109e-24	1.376177625e-24	2.128537275e-24	1	8.423028464e-19	0.681353014	0.4405197804	3.348302157e-14
67	0.502624	None	None	2.82724158e-24	1.389870891e-24	2.128659113e-24	1	1.287417992e-18	0.6745816567	0.4404563428	3.342777131e-14
68	0.50304	None	None	2.830087119e-24	1.395505202e-24	2.128092182e-24	1	4.473751165e-17	0.6721293529	0.4407515879	3.819946674e-14
69	0.507732	None	None	2.848447416e-24	1.418153496e-24	2.128405505e-24	1	6.862203533e-17	0.6612477226	0.4405883968	3.866591761e-14
70	0.50424	None	None	2.831212101e-24	1.392248827e-24	2.129184552e-24	1	5.186208662e-17	0.6731774502	0.4401828459	3.963205304e-14
